ID_TA,Rating,score1,score2,score3,score4,sum_score
d12347855,5.0,0.0,0.0,0.0,0.0,0.0
d2719884,4.5,5.0,4.5,0.0,4.5,14.0
d8701616,3.5,4.0,4.0,0.0,4.0,12.0
d3709523,4.0,4.0,4.5,4.5,4.0,17.0
d1955652,4.5,4.5,4.5,4.0,4.5,17.5
d11701818,5.0,0.0,0.0,0.0,0.0,0.0
d10516740,4.0,3.5,3.5,3.5,3.0,13.5
d12815556,4.5,4.5,4.0,0.0,4.0,12.5
d10820478,4.5,0.0,0.0,0.0,0.0,0.0
d11981861,5.0,4.5,4.0,0.0,4.0,12.5
d696283,4.0,4.5,4.5,0.0,4.5,13.5
d5416527,3.5,0.0,0.0,0.0,0.0,0.0
d1626458,4.0,4.0,4.0,4.0,3.5,15.5
d5976889,4.0,4.0,4.5,0.0,4.0,12.5
d5549885,3.5,4.0,3.5,3.5,3.5,14.5
d8339603,4.0,4.0,4.0,3.0,4.5,15.5
d7991265,4.5,4.5,4.5,0.0,4.5,13.5
d9598447,3.0,3.5,3.5,0.0,4.0,11.0
d10106577,4.5,4.5,5.0,0.0,5.0,14.5
d6787102,3.0,0.0,0.0,0.0,0.0,0.0
d10818704,3.5,3.5,3.5,0.0,3.0,10.0
d2526994,4.5,4.0,4.0,4.0,4.5,16.5
d8339847,4.0,0.0,0.0,0.0,0.0,0.0
d12213564,4.5,4.0,4.0,3.5,3.5,15.0
d9866607,4.5,5.0,4.5,0.0,4.5,14.0
d2140460,4.5,4.5,4.5,4.0,4.0,17.0
d3594638,4.0,4.0,4.0,3.5,4.0,15.5
d2264236,4.5,4.5,4.5,4.5,4.5,18.0
d10834263,3.5,0.0,0.0,0.0,0.0,0.0
d695551,3.5,4.0,3.5,4.0,4.0,15.5
d11909188,4.5,4.5,4.5,0.0,4.0,13.0
d4749338,4.5,4.5,4.5,4.0,4.5,17.5
d12189477,4.5,4.5,4.5,0.0,4.0,13.0
d2219997,4.0,3.5,3.5,4.5,3.5,15.0
d4329160,4.0,0.0,0.0,0.0,0.0,0.0
d4419446,4.0,4.0,4.0,4.5,4.0,16.5
d10425589,3.5,0.0,0.0,0.0,0.0,0.0
d4558273,3.5,3.0,3.5,0.0,3.5,10.0
d10057940,4.5,4.5,4.5,0.0,4.5,13.5
d7260258,4.0,0.0,0.0,0.0,0.0,0.0
d7786206,4.0,4.0,4.0,0.0,4.0,12.0
d7789195,3.5,4.0,4.0,0.0,4.5,12.5
d7251952,3.5,0.0,0.0,0.0,0.0,0.0
d3452521,4.0,4.0,4.0,4.0,4.5,16.5
d11016531,3.5,4.0,4.0,0.0,4.0,12.0
d13322757,4.0,4.0,3.5,0.0,4.0,11.5
d3667374,4.5,4.5,4.5,4.5,4.0,17.5
d7124561,3.0,2.5,3.0,0.0,3.5,9.0
d11833983,5.0,0.0,0.0,0.0,0.0,0.0
d7134619,4.0,4.5,4.0,0.0,4.0,12.5
d11916506,4.5,0.0,4.0,0.0,4.0,8.0
d4324960,3.5,0.0,0.0,0.0,0.0,0.0
d10700783,4.5,0.0,0.0,0.0,0.0,0.0
d2709420,3.0,3.0,3.0,3.0,4.0,13.0
d10292976,4.5,0.0,5.0,0.0,4.5,9.5
d10747371,5.0,0.0,0.0,0.0,0.0,0.0
d4294578,4.0,3.5,3.0,3.0,3.0,12.5
d8110926,4.0,0.0,0.0,0.0,0.0,0.0
d2295522,3.5,3.5,3.5,4.0,3.5,14.5
d10868451,4.0,0.0,0.0,0.0,0.0,0.0
d7123558,4.5,0.0,0.0,0.0,0.0,0.0
d6451566,5.0,0.0,0.0,0.0,0.0,0.0
d2100039,4.0,4.0,3.5,3.5,4.0,15.0
d953768,3.0,0.0,0.0,0.0,0.0,0.0
d12661757,2.5,2.5,3.5,0.0,2.5,8.5
d1990533,4.0,4.0,5.0,4.0,4.0,17.0
d10809067,4.5,0.0,0.0,0.0,0.0,0.0
d794363,3.0,3.0,3.0,4.0,3.0,13.0
d2668618,1.5,1.5,1.5,1.5,1.5,6.0
d6450741,3.5,2.5,3.0,3.0,3.5,12.0
d2398213,4.5,4.5,5.0,4.5,4.5,18.5
d8589685,4.0,4.0,3.5,0.0,4.0,11.5
d1334528,3.0,3.5,3.5,3.5,3.0,13.5
d4107141,3.5,3.5,3.5,4.0,3.0,14.0
d12431440,3.5,0.0,0.0,0.0,0.0,0.0
d10458360,3.5,3.5,3.5,0.0,3.5,10.5
d12207885,3.0,0.0,0.0,0.0,0.0,0.0
d13140285,4.5,4.5,4.5,0.0,4.0,13.0
d9796584,3.5,0.0,0.0,0.0,0.0,0.0
d11851603,4.5,4.5,4.0,0.0,3.5,12.0
d9602254,4.5,4.5,4.5,0.0,4.0,13.0
d7276049,4.0,0.0,0.0,0.0,0.0,0.0
d10137033,3.0,0.0,0.0,0.0,0.0,0.0
d1438264,3.5,4.0,3.5,3.5,3.0,14.0
d7123623,5.0,0.0,0.0,0.0,0.0,0.0
d5824670,4.5,0.0,0.0,0.0,0.0,0.0
d8431271,4.5,0.0,0.0,0.0,0.0,0.0
d2615518,5.0,0.0,0.0,0.0,0.0,0.0
d4166865,4.0,3.5,4.0,4.0,3.5,15.0
d12331683,5.0,5.0,5.0,0.0,5.0,15.0
d1170879,1.5,1.5,1.5,2.0,1.5,6.5
d5609024,4.5,0.0,0.0,0.0,0.0,0.0
d5956519,4.0,4.0,4.0,0.0,4.0,12.0
d3250378,4.0,4.0,3.5,3.5,3.5,14.5
d3445409,3.0,0.0,0.0,0.0,0.0,0.0
d10147300,4.0,4.0,4.0,0.0,3.5,11.5
d12621186,3.0,0.0,0.0,0.0,0.0,0.0
d8715530,4.0,0.0,0.0,0.0,0.0,0.0
d4591498,4.5,5.0,5.0,4.5,4.5,19.0
d11906677,4.0,0.0,0.0,0.0,0.0,0.0
d4913048,3.0,0.0,0.0,0.0,0.0,0.0
d10678801,5.0,0.0,0.0,0.0,0.0,0.0
d5848674,4.5,4.0,4.0,3.0,4.5,15.5
d12540900,3.5,0.0,0.0,0.0,0.0,0.0
d2389635,3.5,0.0,0.0,0.0,0.0,0.0
d1789304,4.0,4.0,3.5,3.5,3.5,14.5
d6557886,4.0,4.0,3.5,4.0,3.5,15.0
d1537174,4.5,4.5,4.0,4.0,4.0,16.5
d4212731,4.0,4.5,4.0,4.0,3.5,16.0
d11947395,4.0,4.0,3.5,0.0,3.5,11.0
d4794288,3.5,3.0,3.5,4.0,3.5,14.0
d5505822,4.0,3.0,3.0,0.0,3.5,9.5
d12863077,5.0,5.0,4.5,0.0,4.5,14.0
d941256,2.0,0.0,0.0,0.0,0.0,0.0
d10180789,4.0,4.0,4.0,0.0,4.0,12.0
d1504781,4.5,4.5,4.5,4.0,4.5,17.5
d11997662,4.5,0.0,0.0,0.0,0.0,0.0
d877934,3.0,2.5,3.0,3.5,3.0,12.0
d8809299,5.0,5.0,4.5,0.0,4.5,14.0
d13100124,3.5,0.0,0.0,0.0,0.0,0.0
d5565882,4.0,4.0,3.5,0.0,4.0,11.5
d3341944,4.5,4.0,4.0,0.0,3.0,11.0
d6985186,4.5,4.5,4.0,0.0,4.0,12.5
d7240030,4.5,5.0,4.5,0.0,5.0,14.5
d10736304,4.0,4.0,4.5,0.0,4.0,12.5
d775089,4.0,4.0,4.0,3.5,3.5,15.0
d4154136,3.5,3.5,3.5,4.0,4.0,15.0
d719561,4.0,4.0,4.0,3.5,3.5,15.0
d5489016,1.5,0.0,0.0,0.0,0.0,0.0
d2555504,4.5,4.5,4.5,4.5,4.5,18.0
d7389248,4.5,4.5,4.5,0.0,4.0,13.0
d7014733,2.5,2.5,2.5,0.0,2.5,7.5
d10623202,4.0,4.0,4.0,0.0,4.0,12.0
d5796680,3.5,0.0,0.0,0.0,0.0,0.0
d5543353,4.0,4.0,3.5,0.0,3.5,11.0
d11640581,5.0,0.0,0.0,0.0,0.0,0.0
d10090769,4.5,0.0,0.0,0.0,0.0,0.0
d3674979,3.5,3.5,3.0,0.0,3.5,10.0
d3456712,4.0,4.0,4.0,3.5,4.0,15.5
d5815796,4.0,4.0,3.5,4.0,3.5,15.0
d10041901,4.0,4.0,4.0,0.0,4.0,12.0
d1806428,2.0,2.5,2.0,3.5,2.0,10.0
d12998655,4.0,4.0,4.0,0.0,3.5,11.5
d2489510,2.5,3.0,2.5,3.5,2.5,11.5
d9832154,4.5,4.5,4.5,0.0,4.5,13.5
d7098595,4.0,4.5,4.0,0.0,4.5,13.0
d11858577,4.0,0.0,0.0,0.0,0.0,0.0
d7591557,4.0,0.0,0.0,0.0,0.0,0.0
d2490677,3.5,3.5,3.5,3.5,3.5,14.0
d1023317,4.5,4.5,3.0,0.0,4.0,11.5
d5530895,4.0,4.0,3.5,0.0,3.5,11.0
d7897570,3.5,0.0,0.0,0.0,0.0,0.0
d2720354,4.0,4.0,4.0,3.5,3.5,15.0
d12271835,4.5,5.0,4.5,0.0,4.5,14.0
d7374459,4.5,4.0,4.5,0.0,4.0,12.5
d1426469,4.5,4.5,4.5,4.5,4.0,17.5
d8420131,5.0,4.5,5.0,0.0,4.5,14.0
d10080643,3.5,3.0,3.0,0.0,3.0,9.0
d2098316,4.0,4.0,3.5,3.5,4.0,15.0
d11911590,4.5,4.5,4.5,0.0,4.5,13.5
d878417,4.5,4.5,4.5,4.5,4.5,18.0
d10149049,3.5,3.5,3.5,0.0,3.0,10.0
d5511877,4.0,4.0,3.5,0.0,4.0,11.5
d8285985,2.5,0.0,0.0,0.0,0.0,0.0
d8553219,2.5,3.5,2.5,0.0,3.5,9.5
d1804310,3.0,3.0,3.5,3.5,3.0,13.0
d8462379,4.0,0.0,0.0,0.0,0.0,0.0
d782254,4.5,4.0,4.5,4.0,4.0,16.5
d2001962,4.0,4.0,4.0,3.5,4.0,15.5
d2066890,4.0,4.0,4.0,4.0,3.5,15.5
d8642135,4.0,4.0,4.0,0.0,3.5,11.5
d9745358,4.0,4.0,3.5,0.0,4.0,11.5
d3842483,4.5,4.5,4.5,4.5,4.0,17.5
d12878806,4.5,0.0,0.0,0.0,0.0,0.0
d3971434,4.5,4.5,4.5,4.5,4.0,17.5
d878230,4.0,0.0,0.0,0.0,0.0,0.0
d12802845,4.5,0.0,0.0,0.0,0.0,0.0
d12661802,5.0,5.0,5.0,0.0,4.5,14.5
d8320674,4.5,0.0,0.0,0.0,0.0,0.0
d2447190,4.0,4.0,4.0,4.0,3.5,15.5
d3303459,3.0,3.0,3.5,0.0,2.5,9.0
d10513475,4.0,3.5,3.5,0.0,3.0,10.0
d1008092,3.5,4.0,4.0,3.5,4.0,15.5
d4493950,4.0,0.0,0.0,0.0,0.0,0.0
d11795905,3.5,3.5,4.0,0.0,3.5,11.0
d12592468,4.5,4.5,5.0,0.0,5.0,14.5
d10818879,4.5,4.5,4.5,0.0,4.0,13.0
d5321422,4.0,4.0,4.5,0.0,4.0,12.5
d10440492,4.0,0.0,0.0,0.0,0.0,0.0
d7220710,4.5,0.0,0.0,0.0,0.0,0.0
d11749954,4.0,4.5,4.5,0.0,4.0,13.0
d6414869,4.0,4.0,4.0,0.0,4.5,12.5
d1012596,4.0,3.5,4.0,3.5,3.5,14.5
d795458,4.5,4.5,4.5,0.0,4.0,13.0
d9813705,4.5,4.5,4.0,0.0,3.5,12.0
d9781971,3.5,4.0,4.0,0.0,3.5,11.5
d12000725,4.5,0.0,0.0,0.0,0.0,0.0
d12388725,4.0,4.5,3.5,0.0,4.5,12.5
d8835808,3.0,3.0,3.5,0.0,3.0,9.5
d7261422,4.5,5.0,5.0,0.0,4.5,14.5
d7606341,4.0,4.0,4.0,0.0,3.5,11.5
d5531945,4.0,0.0,0.0,0.0,0.0,0.0
d8545145,3.5,0.0,0.0,0.0,0.0,0.0
d804929,3.0,3.5,3.0,3.0,3.5,13.0
d8626032,5.0,0.0,0.0,0.0,0.0,0.0
d11888649,3.5,0.0,0.0,0.0,0.0,0.0
d5795107,4.5,4.0,4.5,0.0,4.5,13.0
d9770859,3.5,3.5,4.0,0.0,4.0,11.5
d4063581,4.0,4.0,4.0,4.0,4.0,16.0
d10736328,4.5,0.0,0.0,0.0,0.0,0.0
d7939771,4.5,4.5,4.5,0.0,4.0,13.0
d4767482,4.5,0.0,0.0,0.0,0.0,0.0
d3527393,4.0,4.0,4.5,4.0,4.0,16.5
d10675829,4.5,4.5,4.5,0.0,4.5,13.5
d4724026,3.5,3.5,3.5,3.0,3.5,13.5
d1080728,3.0,3.0,3.0,3.0,3.0,12.0
d991539,4.5,4.5,4.5,4.0,4.0,17.0
d7386782,4.0,4.5,4.0,0.0,4.0,12.5
d11677900,5.0,5.0,4.5,0.0,5.0,14.5
d1076810,4.5,4.5,4.5,4.5,4.0,17.5
d11855407,5.0,0.0,0.0,0.0,0.0,0.0
d12712586,3.0,0.0,0.0,0.0,0.0,0.0
d1577171,4.0,0.0,0.0,0.0,0.0,0.0
d13201924,5.0,0.0,0.0,0.0,0.0,0.0
d1630714,4.0,4.5,4.0,4.0,4.0,16.5
d8873298,3.5,0.0,0.0,0.0,0.0,0.0
d7710843,1.0,1.5,1.0,0.0,1.0,3.5
d10339535,4.5,4.5,4.5,0.0,4.5,13.5
d11836135,4.5,0.0,0.0,0.0,0.0,0.0
d1047455,4.0,4.0,4.0,4.0,4.0,16.0
d1336582,3.0,0.0,0.0,0.0,0.0,0.0
d1016151,3.0,3.0,3.5,4.0,3.0,13.5
d1916453,4.5,4.5,4.5,4.5,4.5,18.0
d5580909,4.5,5.0,5.0,0.0,4.5,14.5
d7706932,4.0,0.0,0.0,0.0,0.0,0.0
d1081676,3.5,3.5,3.5,4.0,3.0,14.0
d10788494,4.0,0.0,0.0,0.0,0.0,0.0
d8069609,4.0,4.0,3.5,0.0,4.5,12.0
d6707334,3.5,3.5,3.5,0.0,4.0,11.0
d1601155,4.0,4.0,4.0,3.5,4.0,15.5
d811117,3.0,3.0,2.5,3.0,2.5,11.0
d12184180,3.5,4.5,4.5,0.0,4.5,13.5
d2189485,4.0,4.0,4.0,3.5,4.0,15.5
d10790677,4.0,4.0,4.0,0.0,4.0,12.0
d794138,4.0,4.0,3.5,4.5,3.5,15.5
d10884217,3.5,2.5,3.5,0.0,2.5,8.5
d13135646,5.0,3.5,3.5,0.0,3.5,10.5
d13043231,3.0,4.0,4.5,0.0,4.0,12.5
d12093290,5.0,4.0,4.5,0.0,4.0,12.5
d8809433,5.0,4.5,4.5,0.0,4.5,13.5
d7304060,2.5,0.0,0.0,0.0,0.0,0.0
d796610,3.5,0.0,0.0,0.0,0.0,0.0
d2712491,3.5,3.5,3.5,3.5,3.5,14.0
d1022466,3.5,3.5,3.5,3.5,3.5,14.0
d4039105,5.0,0.0,0.0,0.0,0.0,0.0
d720861,4.0,4.5,4.0,4.0,3.5,16.0
d11912912,4.0,0.0,0.0,0.0,0.0,0.0
d12251504,5.0,4.5,3.5,0.0,4.0,12.0
d5823580,5.0,0.0,0.0,0.0,0.0,0.0
d12098318,4.5,0.0,0.0,0.0,0.0,0.0
d1011258,3.5,3.5,3.5,3.5,3.5,14.0
d12428982,5.0,0.0,0.0,0.0,0.0,0.0
d3294600,3.5,3.5,3.5,3.5,3.5,14.0
d4150147,3.5,3.5,3.5,3.5,3.5,14.0
d1965641,4.5,4.5,4.0,0.0,4.5,13.0
d10245251,4.5,4.0,4.5,0.0,4.0,12.5
d1606627,3.0,3.5,3.5,3.0,3.5,13.5
d1093694,4.5,0.0,4.5,0.0,4.5,9.0
d10674382,2.5,0.0,0.0,0.0,0.0,0.0
d803001,4.0,4.5,4.0,4.5,4.0,17.0
d2315493,4.5,4.5,4.5,3.5,4.5,17.0
d4227762,4.5,4.5,4.5,4.0,4.5,17.5
d7318564,4.5,4.5,4.0,0.0,4.5,13.0
d11910269,4.5,5.0,4.5,0.0,4.5,14.0
d8596757,4.0,3.5,3.5,0.0,3.5,10.5
d11616153,4.5,4.0,4.0,0.0,4.0,12.0
d8500550,3.0,3.0,3.5,0.0,2.5,9.0
d7124538,3.5,3.5,3.5,0.0,3.5,10.5
d2238455,3.0,3.0,3.0,3.5,3.0,12.5
d8788050,4.0,0.0,0.0,0.0,0.0,0.0
d9569831,3.5,0.0,0.0,0.0,0.0,0.0
d3247846,4.5,4.5,4.5,4.5,4.5,18.0
d11707664,4.0,4.0,4.0,0.0,4.0,12.0
d3902630,4.5,4.5,4.5,4.5,4.5,18.0
d8856327,4.5,0.0,0.0,0.0,0.0,0.0
d696504,4.0,4.0,4.0,4.5,3.5,16.0
d7032444,3.5,3.5,4.0,3.5,4.0,15.0
d8297494,3.0,0.0,0.0,0.0,0.0,0.0
d8095702,4.0,0.0,0.0,0.0,0.0,0.0
d8471643,4.0,4.0,3.5,0.0,4.0,11.5
d7648934,3.5,3.5,3.0,0.0,3.0,9.5
d8868483,4.5,4.5,4.0,0.0,4.0,12.5
d4768876,4.0,0.0,0.0,0.0,0.0,0.0
d10666866,4.0,4.0,4.0,0.0,3.5,11.5
d3601709,3.5,0.0,0.0,0.0,0.0,0.0
d3531029,4.0,4.0,4.0,4.0,4.0,16.0
d8668138,4.5,4.0,4.0,0.0,4.0,12.0
d12497575,5.0,5.0,5.0,0.0,5.0,15.0
d8129905,2.0,0.0,0.0,0.0,0.0,0.0
d2272189,4.5,4.5,4.5,4.5,4.5,18.0
d10838243,4.5,4.0,4.5,0.0,4.5,13.0
d12241314,5.0,0.0,0.0,0.0,0.0,0.0
d2562414,3.5,4.0,4.0,4.0,4.0,16.0
d5936380,4.0,0.0,0.0,0.0,0.0,0.0
d1989643,3.0,3.5,3.5,3.5,3.0,13.5
d13325344,4.5,4.5,4.0,0.0,4.0,12.5
d2365644,4.0,4.0,4.0,3.5,3.0,14.5
d5768430,3.0,3.5,4.0,0.0,3.5,11.0
d12346617,4.5,4.5,4.5,0.0,4.5,13.5
d3188622,4.0,4.0,4.0,4.0,4.0,16.0
d6654422,4.5,4.0,4.0,0.0,4.0,12.0
d10277224,5.0,0.0,0.0,0.0,0.0,0.0
d5821982,4.0,4.0,4.0,0.0,4.5,12.5
d11892814,4.0,0.0,0.0,0.0,0.0,0.0
d6681603,4.0,4.0,4.5,0.0,3.5,12.0
d12785973,4.5,3.5,4.0,0.0,3.5,11.0
d10464945,4.5,0.0,0.0,0.0,0.0,0.0
d6751090,3.5,0.0,0.0,0.0,0.0,0.0
d6120760,4.0,4.0,3.5,4.0,4.0,15.5
d10678196,2.5,4.5,4.5,0.0,4.5,13.5
d6458681,4.0,0.0,0.0,0.0,0.0,0.0
d3599898,4.0,4.0,4.0,4.0,3.5,15.5
d13307747,5.0,4.0,4.0,0.0,4.0,12.0
d5824017,4.0,0.0,0.0,0.0,0.0,0.0
d5454164,4.0,0.0,0.0,0.0,0.0,0.0
d7980815,4.5,4.5,4.5,0.0,4.5,13.5
d5042910,4.5,4.5,5.0,5.0,4.5,19.0
d5267530,5.0,0.0,0.0,0.0,0.0,0.0
d13009015,4.0,0.0,0.0,0.0,0.0,0.0
d1421055,4.0,4.0,4.0,4.0,4.0,16.0
d2102752,4.0,4.5,4.5,4.0,4.0,17.0
d12962657,5.0,4.5,5.0,0.0,5.0,14.5
d1509360,4.0,4.0,4.0,4.5,4.0,16.5
d8338500,3.0,4.0,3.5,0.0,3.0,10.5
d1929486,3.5,3.5,3.5,3.5,4.0,14.5
d8630139,3.5,0.0,0.0,0.0,0.0,0.0
d8094624,4.0,4.0,4.0,0.0,4.5,12.5
d7247241,4.0,4.5,4.5,0.0,4.5,13.5
d2180536,4.0,4.0,3.5,4.0,3.5,15.0
d2146105,4.5,4.5,5.0,4.5,4.5,18.5
d4935586,4.5,4.5,4.0,0.0,5.0,13.5
d7604763,4.0,5.0,5.0,0.0,5.0,15.0
d782392,1.5,0.0,0.0,0.0,0.0,0.0
d1556696,3.5,3.5,3.5,4.0,3.5,14.5
d3382928,4.0,4.0,3.5,3.5,3.5,14.5
d7350140,4.5,4.0,4.5,0.0,4.5,13.0
d12143376,3.5,0.0,0.0,0.0,0.0,0.0
d13004500,4.0,0.0,0.0,0.0,0.0,0.0
d12828324,4.5,0.0,0.0,0.0,0.0,0.0
d8505144,4.0,4.5,4.0,0.0,3.5,12.0
d2011999,3.5,4.0,3.5,3.5,3.0,14.0
d8664161,4.5,4.5,4.5,0.0,4.5,13.5
d1988678,4.5,0.0,0.0,0.0,0.0,0.0
d12615246,4.5,4.5,4.0,0.0,4.0,12.5
d3356248,3.5,3.5,4.0,4.0,4.0,15.5
d11837208,4.0,0.0,0.0,0.0,0.0,0.0
d7110398,4.5,4.5,4.5,0.0,4.5,13.5
d7199391,3.5,0.0,0.0,0.0,0.0,0.0
d733763,3.0,3.5,4.0,2.5,3.5,13.5
d9752384,3.5,0.0,0.0,0.0,0.0,0.0
d8608082,4.0,0.0,0.0,0.0,0.0,0.0
d11667021,2.5,2.5,2.5,0.0,3.0,8.0
d4312164,3.5,0.0,0.0,0.0,0.0,0.0
d6550036,5.0,4.5,4.5,5.0,4.5,18.5
d12356983,3.5,0.0,0.0,0.0,0.0,0.0
d4012232,4.0,4.0,4.0,0.0,3.5,11.5
d6879059,4.5,0.0,0.0,0.0,0.0,0.0
d7806999,4.5,4.0,4.0,0.0,4.0,12.0
d2375064,4.5,4.5,4.5,4.5,5.0,18.5
d1368363,3.0,3.5,3.0,3.0,3.0,12.5
d8524645,4.0,4.0,4.0,0.0,3.5,11.5
d8494131,3.5,4.0,3.5,0.0,4.0,11.5
d733548,4.0,0.0,0.0,0.0,0.0,0.0
d5770804,2.5,2.5,3.0,0.0,3.0,8.5
d7612342,4.5,4.5,4.5,0.0,4.5,13.5
d6753162,5.0,4.0,4.5,0.0,4.5,13.0
d10805841,3.0,0.0,0.0,0.0,0.0,0.0
d8695085,4.5,4.0,4.5,0.0,4.0,12.5
d13323427,5.0,0.0,0.0,0.0,0.0,0.0
d4545505,3.0,3.0,3.0,3.0,3.5,12.5
d1909686,5.0,5.0,4.5,4.5,4.5,18.5
d13195827,3.0,0.0,0.0,0.0,0.0,0.0
d720452,4.5,4.5,4.0,4.5,3.5,16.5
d6413250,3.0,4.0,3.5,4.0,3.5,15.0
d5220335,2.5,0.0,3.0,0.0,3.5,6.5
d2628469,3.5,0.0,0.0,0.0,0.0,0.0
d1082168,4.5,5.0,4.5,3.5,4.0,17.0
d1573347,4.0,4.0,4.0,4.0,3.5,15.5
d12363410,4.0,0.0,0.0,0.0,0.0,0.0
d5489102,3.5,0.0,0.0,0.0,0.0,0.0
d12644900,5.0,0.0,0.0,0.0,0.0,0.0
d1341006,4.0,0.0,0.0,0.0,0.0,0.0
d8610876,4.0,0.0,0.0,0.0,0.0,0.0
d8272092,3.5,0.0,0.0,0.0,0.0,0.0
d3477851,4.0,4.5,4.5,4.0,4.0,17.0
d7930453,4.0,4.5,4.0,0.0,4.5,13.0
d810255,4.0,3.5,3.5,3.5,4.0,14.5
d8029792,2.5,0.0,0.0,0.0,0.0,0.0
d3442477,4.0,4.0,3.5,4.0,4.0,15.5
d12958913,5.0,5.0,5.0,0.0,5.0,15.0
d5799857,3.0,3.5,4.0,0.0,3.5,11.0
d8856616,4.5,4.5,4.5,0.0,4.5,13.5
d12347302,3.5,0.0,0.0,0.0,0.0,0.0
d3225066,4.0,4.5,4.5,4.0,4.5,17.5
d7123764,3.0,0.0,0.0,0.0,0.0,0.0
d12460100,5.0,0.0,0.0,0.0,0.0,0.0
d8118112,5.0,0.0,0.0,0.0,0.0,0.0
d5959906,4.0,3.5,4.0,4.0,4.0,15.5
d12595084,5.0,0.0,0.0,0.0,0.0,0.0
d2262605,4.5,4.5,4.5,4.5,4.5,18.0
d4944186,4.0,3.5,4.0,4.0,3.5,15.0
d2269381,4.5,4.5,4.5,4.5,4.5,18.0
d5826967,4.5,4.5,4.5,4.5,4.5,18.0
d1037069,4.0,4.0,4.5,0.0,4.0,12.5
d1048148,4.5,4.5,4.0,3.0,4.5,16.0
d11841411,3.0,0.0,0.0,0.0,0.0,0.0
d8390742,3.5,3.0,3.0,0.0,3.0,9.0
d9817469,4.5,4.5,4.5,0.0,4.5,13.5
d3610151,3.5,3.5,3.5,2.5,3.5,13.0
d808693,4.0,0.0,0.0,0.0,0.0,0.0
d1788652,4.0,4.0,3.5,3.5,4.0,15.0
d4008628,4.0,4.0,4.0,4.0,3.5,15.5
d1381204,4.0,4.0,4.0,4.0,4.0,16.0
d9758485,3.5,3.5,3.5,0.0,3.5,10.5
d1038922,4.5,0.0,0.0,0.0,0.0,0.0
d3163270,3.0,2.5,3.0,3.0,2.5,11.0
d6865459,4.5,4.5,4.5,4.5,4.0,17.5
d4379929,4.5,4.5,4.0,4.0,4.0,16.5
d2369590,4.5,4.5,4.5,4.5,4.5,18.0
d8381516,4.5,0.0,0.0,0.0,0.0,0.0
d12895171,5.0,4.5,4.5,0.0,4.5,13.5
d9715281,3.0,3.0,3.0,0.0,2.5,8.5
d4594091,4.0,4.5,4.5,0.0,4.5,13.5
d4174628,2.5,2.5,3.0,0.0,2.5,8.0
d2251411,4.5,4.5,4.5,4.5,5.0,18.5
d10862894,3.5,0.0,0.0,0.0,0.0,0.0
d5616156,5.0,5.0,5.0,0.0,5.0,15.0
d11914393,4.0,3.5,3.5,0.0,4.0,11.0
d12537824,5.0,0.0,0.0,0.0,0.0,0.0
d1420430,4.0,3.5,3.5,4.0,3.5,14.5
d793207,4.0,4.0,4.0,3.5,4.0,15.5
d11740427,2.5,2.0,1.5,0.0,2.0,5.5
d2500058,4.0,0.0,0.0,0.0,0.0,0.0
d1342365,4.5,0.0,0.0,0.0,0.0,0.0
d11799254,4.5,0.0,0.0,0.0,0.0,0.0
d2005430,4.0,4.0,4.0,3.5,4.0,15.5
d4942709,4.0,4.0,4.0,3.5,4.0,15.5
d5826234,4.0,0.0,0.0,0.0,0.0,0.0
d1039295,4.0,4.0,4.0,4.0,4.0,16.0
d13198025,5.0,5.0,5.0,0.0,5.0,15.0
d697449,3.0,3.0,3.0,3.5,2.5,12.0
d10615056,3.5,0.0,0.0,0.0,0.0,0.0
d9695209,4.0,0.0,0.0,0.0,0.0,0.0
d4501167,4.5,4.5,4.5,0.0,4.5,13.5
d2363755,4.5,4.5,4.5,0.0,4.5,13.5
d1059321,4.5,4.5,4.0,0.0,4.0,12.5
d958709,4.0,4.0,3.5,0.0,3.5,11.0
d6482539,3.0,0.0,0.0,0.0,0.0,0.0
d12174363,3.0,0.0,0.0,0.0,0.0,0.0
d3575211,3.5,3.5,3.5,3.0,3.5,13.5
d1822035,4.0,3.5,4.0,4.0,3.5,15.0
d8800060,3.0,3.0,3.0,0.0,3.5,9.5
d10476711,3.5,3.5,3.0,0.0,3.0,9.5
d12393207,4.5,0.0,0.0,0.0,0.0,0.0
d8757608,4.5,0.0,4.5,0.0,0.0,4.5
d5895229,4.0,4.0,4.0,3.0,4.0,15.0
d2697237,4.0,0.0,0.0,0.0,0.0,0.0
d8008221,4.5,4.5,4.0,0.0,4.0,12.5
d3873369,3.5,0.0,0.0,0.0,0.0,0.0
d2153188,2.0,2.5,2.0,0.0,2.0,6.5
d9460933,4.5,4.5,4.5,0.0,4.5,13.5
d2719909,3.5,4.0,3.5,4.0,4.0,15.5
d8570940,4.5,0.0,0.0,0.0,0.0,0.0
d7349868,4.0,4.0,4.5,0.0,4.0,12.5
d5243169,2.5,2.0,3.0,0.0,2.0,7.0
d4992477,3.5,3.5,3.5,0.0,3.0,10.0
d905461,4.0,4.5,4.5,3.5,3.5,16.0
d12500598,5.0,4.5,4.5,0.0,4.5,13.5
d6554977,4.0,4.0,4.0,4.0,4.0,16.0
d3843191,3.0,3.0,3.0,0.0,3.5,9.5
d6651340,4.5,0.0,0.0,0.0,0.0,0.0
d1095148,4.0,4.5,4.0,4.0,3.5,16.0
